velocity_mps,angle_deg,range_m,max_height_m,time_of_flight_s,impact_velocity_mps,impact_angle_deg,v0x_mps,v0y_mps
4,5,3.7428380582297582,4.006194596121424,0.9392837728908134,9.720082304178295,65.79810540635981,3.984778792366982,0.34862297099063266
4,6,3.76595092148167,4.008910254542791,0.9466737079949185,9.720082304178293,65.84134068164617,3.978087581473093,0.4181138530706139
4,7,3.7879742807492436,4.012111834342101,0.9541053266100693,9.720082304178295,65.89238693310449,3.970184606565288,0.4874773736205899
4,8,3.8088719153464288,4.0157954348875355,0.9615759700771559,9.720082304178293,65.95121931663853,3.9610722749662814,0.5566924038402618
4,9,3.828607562601137,4.019956568279244,0.9690829093654648,9.720082304178293,66.01780927835695,3.950753362380551,0.6257378601609235
4,10,3.847144975038188,4.024590164817163,0.9766233468590741,9.720082304178293,66.09212460174155,3.939231012048832,0.6945927106677213
4,11,3.8644479791216892,4.02969057917766,0.984194418279301,9.720082304178295,66.1741294604562,3.926508733790656,0.7632359815061792
4,12,3.880480535429363,4.035251597291499,0.9917931947382556,9.720082304178293,66.26378447656447,3.9125904029352228,0.8316467632710374
4,13,3.895206800124415,4.041266443914713,0.9994166849181099,9.720082304178293,66.36104678390282,3.897480259140941,0.89980421737546
4,14,3.9085911875841894,4.04772779088321,1.0070618373702924,9.720082304178295,66.465870096337,3.881182905103986,0.9676875823986709
4,15,3.9205984340391944,4.054627766041003,1.0147255429284625,9.720082304178295,66.5782047806124,3.8637033051562732,1.035276180410083
4,16,3.9311936620710015,4.061957962831222,1.022404637228792,9.720082304178293,66.69799793349385,3.8450467837532756,1.1025494232679967
4,17,3.940342445813152,4.06970945053821,1.030095903330805,9.720082304178295,66.82519346287766,3.8252190238521417,1.169486818890947
4,18,3.948010876695549,4.077872785168218,1.0377960744317933,9.720082304178293,66.9597321725478,3.804226065180614,1.2360679774997896
4,19,3.9541656295697947,4.086438020955465,1.0455018366676316,9.720082304178293,67.10155185024011,3.7820743023972674,1.3022726178286268
4,20,3.958774029050704,4.0953947224795195,1.0532098319926675,9.720082304178293,67.25058735867175,3.7587704831436337,1.3680805733026749
4,21,3.9618041159076274,4.104731977379248,1.0609166611312577,9.720082304178293,67.40677072918935,3.734321705988807,1.433471798181201
4,22,3.9632247133383696,4.114438409647849,1.0686188865934594,9.720082304178293,67.5700312576874,3.7087354182671497,1.498426373663648
4,23,3.963005492958303,4.124502193492764,1.076313035747361,9.720082304178293,67.74029560244875,3.6820194138097615,1.562924513957095
